Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
1086,5,2,"194,60,44,49;356,56,37,46;302,109,52,56;194,88,51,54;101,130,49,56","212,128,62,68;374,115,42,49"
1087,4,2,"355,56,38,46;302,109,52,55;193,88,51,54;100,130,50,56","212,128,62,68;374,115,42,49"
1088,4,2,"355,56,38,46;302,109,53,55;192,87,51,55;99,130,50,56","212,128,62,68;374,115,42,49"
1089,4,2,"355,56,37,46;303,109,52,55;192,86,51,56;99,129,50,56","212,128,62,68;373,115,43,49"
1090,3,2,"354,56,38,46;303,110,52,55;193,86,50,55","212,128,62,68;373,115,43,50"
1091,3,2,"354,56,38,45;303,109,52,55;192,86,51,55","211,127,63,69;373,115,43,50"
1092,3,2,"353,56,39,46;303,109,52,55;192,86,50,54","211,128,63,69;373,115,43,50"
1093,3,2,"353,56,39,46;303,110,52,54;192,86,50,54","211,128,63,69;372,115,44,50"
1094,3,3,"353,55,39,46;304,110,51,54;192,85,50,55","97,131,49,54;211,127,63,69;372,115,44,50"
1095,4,3,"221,40,35,39;353,55,39,46;304,110,52,54;191,85,51,54","97,131,49,54;211,128,63,69;372,116,44,49"
1096,4,3,"221,40,36,40;353,55,39,46;304,109,52,55;191,84,50,55","94,130,51,56;211,128,63,69;372,116,44,49"
1097,3,3,"353,55,39,46;304,109,52,55;190,84,51,54","94,130,51,57;211,128,62,69;372,116,44,49"
1098,3,3,"353,56,39,44;304,109,52,55;189,83,51,55","94,131,51,57;211,128,63,69;372,116,44,49"
1099,3,3,"354,55,38,45;304,109,52,55;188,82,51,55","92,131,52,58;212,129,62,69;372,116,45,49"
1100,3,3,"354,55,38,45;304,109,52,55;188,82,51,55","93,132,51,57;211,130,62,68;372,116,45,49"
1101,3,3,"353,55,39,45;304,109,52,55;188,81,51,56","92,132,53,59;211,131,61,68;372,116,45,50"
1102,3,3,"353,55,39,45;304,108,52,56;187,81,51,56","91,131,54,60;211,132,62,68;372,116,45,50"
1103,3,3,"354,55,39,44;303,108,53,56;186,80,52,56","91,133,53,59;211,133,61,68;372,116,45,50"
1104,3,3,"355,54,38,45;304,108,52,55;187,80,51,56","91,133,52,59;211,133,61,68;372,116,45,50"
1105,3,3,"355,54,39,45;303,107,52,55;186,80,51,56","90,134,53,58;211,135,60,66;373,116,44,49"
1106,3,3,"355,54,39,44;303,107,52,55;186,80,51,56","89,134,54,60;208,135,62,68;373,116,44,49"
1107,3,3,"356,54,38,44;303,107,52,55;185,79,51,56","88,134,53,60;209,136,62,69;373,116,44,49"
1108,3,3,"356,54,38,44;303,107,52,55;184,80,51,55","87,134,53,59;209,136,62,69;373,116,44,49"
1109,3,3,"356,54,39,44;303,107,52,57;184,79,51,56","87,135,54,60;209,137,62,68;373,116,44,49"
1110,3,2,"356,54,39,44;303,107,52,55;183,79,52,57","209,137,62,68;374,116,43,49"
1111,3,2,"357,54,38,44;303,106,52,56;183,80,52,56","209,139,61,67;374,116,43,49"
1112,3,2,"356,54,39,44;303,106,52,56;183,79,51,57","209,140,61,68;374,116,43,49"
1113,3,2,"356,54,39,44;302,107,52,54;183,80,51,56","208,141,61,68;374,116,43,49"
1114,3,2,"357,54,39,44;302,106,52,55;181,80,52,57","208,142,61,68;375,116,42,50"
1115,3,2,"357,54,39,44;302,107,52,54;180,79,52,57","207,142,61,69;375,116,42,50"
1116,3,2,"358,54,38,44;302,106,52,55;180,80,52,57","206,143,61,68;375,117,42,49"
1117,3,2,"357,55,39,44;302,107,52,55;179,80,53,57","206,142,61,69;376,117,41,49"
1118,3,2,"358,55,39,44;302,107,52,55;179,81,52,57","205,142,61,68;376,117,41,50"
1119,3,2,"357,56,39,44;302,107,52,55;178,81,52,58","204,142,61,68;376,118,41,49"
1120,3,2,"357,55,39,45;302,107,52,56;176,80,53,58","204,141,60,68;376,118,41,49"
1121,3,2,"357,56,39,44;301,108,53,55;177,81,52,58","202,142,60,67;376,119,41,49"
1122,3,3,"357,56,40,45;301,108,53,56;175,82,53,57","81,141,50,58;202,142,60,67;376,119,41,50"
1123,3,3,"357,56,40,45;301,109,53,57;176,82,52,58","80,142,50,57;201,141,60,67;377,120,40,50"
1124,3,2,"357,56,40,45;301,109,54,57;175,83,53,57","200,140,60,68;377,119,40,50"
1125,3,2,"357,56,40,46;300,110,55,58;175,83,52,58","199,141,59,66;377,121,40,50"
1126,2,2,"300,110,55,57;173,83,53,57","199,140,59,66;377,122,40,50"
1127,2,2,"299,111,56,59;173,84,53,57","198,140,59,66;377,122,40,51"
1128,2,2,"299,111,56,60;172,86,53,57","198,139,59,66;378,122,39,50"
1129,2,3,"298,112,56,59;172,85,53,58","78,141,50,55;197,140,59,66;379,123,38,50"
1130,2,3,"298,113,56,59;171,86,53,58","78,141,48,53;197,139,59,67;379,123,38,50"
1131,2,3,"298,114,57,60;170,87,53,57","78,141,48,53;196,138,60,67;379,124,38,50"
1132,2,3,"298,115,57,60;170,87,53,58","77,141,48,53;196,137,59,66;379,124,38,50"
1133,2,3,"297,115,58,60;168,87,53,58","77,140,49,54;196,136,59,67;379,125,38,50"
1134,3,3,"362,58,39,46;297,115,58,60;168,88,53,58","77,139,48,54;196,137,59,66;379,126,38,50"
1135,3,3,"363,58,38,46;297,115,56,60;167,88,54,58","76,138,49,55;195,136,60,66;380,126,37,51"
1136,3,3,"364,58,38,47;298,117,56,59;168,89,52,57","76,138,49,55;195,135,59,65;380,126,37,51"
1137,3,3,"364,58,38,47;298,119,55,59;166,90,53,57","76,137,50,55;194,133,60,66;381,127,36,51"
1138,3,3,"365,58,38,47;297,119,56,59;166,91,52,56","76,137,50,55;194,132,60,67;381,127,36,51"
1139,3,3,"365,58,38,47;297,120,56,58;164,91,53,56","75,136,50,56;194,131,61,67;382,127,35,51"
1140,3,3,"366,59,38,47;297,121,55,58;164,91,52,56","75,136,50,55;194,131,60,67;383,126,34,51"
1141,4,3,"201,66,41,44;366,58,38,47;296,121,55,58;163,91,52,57","75,135,52,57;194,130,60,66;384,126,33,50"
1142,4,2,"201,65,41,45;366,58,38,47;296,122,55,59;162,92,52,56","75,134,52,56;195,130,59,66"
1143,4,2,"201,65,41,45;368,59,37,46;296,123,55,58;161,92,52,56","75,133,52,57;195,130,60,66"
1144,4,2,"201,65,41,45;368,59,38,46;296,124,55,58;160,92,53,56","74,133,52,57;195,129,60,67"
1145,4,2,"201,65,41,44;368,59,38,46;296,123,55,58;160,92,52,56","74,133,52,56;195,129,60,66"
1146,4,2,"201,65,41,44;369,60,37,46;295,124,56,58;158,91,52,57","74,133,52,57;194,128,61,67"
1147,4,2,"201,65,41,44;368,60,39,47;295,124,55,59;158,91,52,57","74,133,53,57;194,129,61,68"
1148,4,2,"201,65,41,44;368,60,39,47;294,125,56,58;157,91,53,57","74,132,53,58;194,129,61,67"
1149,4,2,"201,64,43,47;369,60,39,47;294,124,56,59;156,91,53,57","74,133,53,57;195,128,61,67"
1150,4,2,"201,63,44,49;370,60,38,47;293,123,57,60;155,90,54,58","74,133,52,58;194,129,61,67"
1151,4,2,"201,63,43,48;370,60,39,46;293,123,57,60;155,91,53,57","73,133,53,58;195,129,60,67"
1152,4,2,"201,64,43,46;370,60,39,46;292,124,57,59;155,90,53,58","73,132,53,59;196,129,59,66"
1153,4,2,"201,64,42,46;370,60,39,46;291,124,57,59;154,90,53,57","72,133,54,58;196,128,59,67"
1154,4,2,"201,64,42,45;370,60,39,45;291,124,57,59;153,90,53,57","73,133,53,59;196,129,59,67"
1155,5,2,"292,58,38,44;201,64,42,45;370,60,39,45;291,124,57,59;153,90,53,58","73,133,53,58;195,130,60,67"
1156,5,2,"292,58,37,44;201,64,42,45;371,60,38,45;291,123,57,59;153,90,52,57","73,134,52,58;195,130,61,68"
1157,5,2,"292,58,37,44;201,64,42,44;371,60,39,45;290,122,57,59;153,89,53,57","73,135,52,56;196,131,60,68"
1158,5,2,"292,59,37,43;201,64,42,44;371,60,39,45;290,123,57,58;152,89,53,57","73,135,52,57;196,131,60,68"
1159,5,2,"293,59,36,43;202,64,41,44;371,60,39,44;291,123,56,59;153,88,52,57","72,136,52,56;195,131,61,69"
1160,5,2,"292,58,37,44;202,64,41,45;372,59,39,45;291,121,57,59;152,87,52,58","72,136,52,56;195,132,61,69"
1161,5,2,"292,58,37,43;202,64,41,45;372,60,39,44;290,121,57,59;152,87,53,58","72,137,52,56;195,132,61,69"
1162,5,2,"292,57,38,44;202,64,41,44;372,59,39,45;291,121,56,58;152,87,53,57","72,137,52,57;194,133,62,70"
1163,5,2,"293,57,37,44;202,64,41,44;372,59,39,45;291,121,56,59;152,86,52,58","72,137,52,58;194,135,62,70"
1164,5,2,"293,57,37,44;202,64,41,44;373,59,39,44;291,121,57,59;151,86,53,58","71,138,53,59;194,134,62,71"
1165,5,2,"293,57,38,44;202,64,41,44;373,59,39,44;292,121,56,58;151,85,53,58","71,138,53,59;193,133,63,72"
1166,5,2,"293,57,38,44;202,64,41,44;373,58,39,45;292,122,56,58;151,85,53,58","71,139,53,59;193,136,64,72"
1167,5,2,"293,56,38,44;202,64,41,44;373,58,40,45;291,121,57,59;150,85,54,58","70,140,54,59;193,138,63,71"
1168,5,2,"293,56,39,45;202,64,41,44;373,58,40,44;291,121,57,60;151,85,53,58","71,141,53,59;194,139,62,71"
1169,5,2,"293,56,39,45;202,64,41,44;373,58,40,44;291,120,58,61;150,85,53,58","70,141,54,60;193,140,63,71"
1170,5,2,"293,56,39,44;202,64,41,44;373,58,40,45;291,119,59,62;151,85,52,58","69,142,54,60;193,141,62,71"
1171,5,2,"293,56,39,44;203,64,40,44;373,58,40,44;290,119,59,61;150,85,52,57","69,142,54,60;193,142,63,71"
1172,5,2,"293,56,39,44;203,64,40,44;373,58,40,44;291,118,58,60;150,85,53,57","69,141,55,61;193,143,63,70"
1173,5,2,"293,56,39,44;203,64,40,44;373,57,41,45;291,117,59,61;150,84,53,58","69,141,54,61;194,143,62,70"
1174,5,2,"293,55,39,45;203,64,40,44;373,57,41,45;291,117,59,61;150,85,53,57","70,142,54,60;194,144,63,70"
1175,5,2,"294,55,39,44;203,64,40,44;374,57,40,45;290,117,59,61;151,85,52,57","70,142,54,60;193,144,64,71"
1176,5,2,"294,55,39,44;203,64,40,44;374,57,40,45;291,116,58,61;151,85,53,58","70,142,54,60;195,144,63,71"
1177,5,2,"294,55,39,44;203,64,40,44;374,57,40,45;290,116,58,62;151,85,52,58","69,142,54,61;195,143,63,72"
1178,5,2,"295,56,38,43;203,64,40,44;374,57,40,45;290,116,59,62;151,86,52,57","70,142,54,60;195,143,63,71"
1179,5,2,"295,56,39,43;202,65,41,44;374,57,41,45;290,116,58,62;151,86,52,57","70,142,54,60;196,144,62,70"
1180,5,2,"294,55,39,44;202,65,41,44;374,57,41,45;290,115,59,62;151,86,52,58","70,142,54,60;196,145,62,69"
1181,5,2,"295,56,38,43;202,65,41,44;375,57,40,45;290,115,59,61;150,86,53,58","70,141,54,60;196,145,62,69"
1182,5,2,"295,56,39,44;202,65,41,44;375,57,40,45;290,114,59,61;150,87,53,58","70,141,54,60;196,143,62,68"
1183,5,2,"295,56,39,44;202,65,41,45;375,57,40,45;290,115,58,60;151,87,52,58","71,141,53,59;198,141,61,67"
1184,5,2,"295,56,39,44;203,66,40,44;375,57,40,45;291,115,57,60;151,88,52,58","71,140,53,59;197,141,61,68"
1185,5,2,"295,56,39,44;203,66,40,44;375,57,41,45;291,116,57,59;151,88,52,58","70,140,54,60;197,142,62,68"
1186,5,2,"295,56,39,44;203,66,40,45;375,57,41,45;292,116,55,58;151,89,53,58","70,140,54,60;197,141,62,69"
1187,4,2,"295,56,39,45;376,57,40,45;292,117,55,58;151,89,52,59","70,138,54,60;197,140,62,70"
1188,4,2,"295,57,39,44;376,57,40,45;293,117,54,58;150,90,53,58","69,137,55,60;196,139,63,70"
1189,4,2,"295,57,39,44;376,58,40,45;293,117,55,58;151,90,53,59","70,136,54,60;196,139,63,70"
1190,4,2,"295,57,39,44;376,58,40,45;293,118,54,58;151,91,53,58","70,135,54,60;196,139,63,70"
1191,5,2,"202,67,43,46;296,57,38,44;376,58,40,46;293,119,54,57;150,92,53,58","70,135,53,59;196,139,62,70"
1192,5,2,"202,67,43,46;296,58,38,44;376,59,40,45;293,120,54,56;150,93,53,58","69,135,54,59;197,139,62,69"
1193,5,2,"203,67,42,46;296,58,39,44;376,59,40,45;293,120,54,57;151,94,53,58","70,135,53,58;196,138,63,69"
1194,5,2,"203,68,42,45;296,58,38,44;376,59,41,45;294,121,54,57;151,95,53,58","70,134,53,58;196,138,62,68"
1195,5,2,"203,68,42,45;296,59,38,44;376,59,41,46;294,120,54,58;150,95,53,59","69,134,54,57;195,137,63,70"
1196,5,2,"203,68,42,45;296,59,39,44;376,60,41,45;294,121,54,57;149,96,53,58","69,133,54,59;194,135,64,71"
1197,5,2,"204,68,42,46;297,59,38,45;376,60,41,45;294,122,54,57;150,97,53,58","69,132,54,59;193,134,64,72"
1198,5,2,"204,68,43,47;297,59,38,45;376,60,41,45;295,122,54,58;151,98,53,59","69,132,54,59;194,133,64,71"
1199,5,2,"204,68,43,46;297,60,38,44;377,61,40,45;295,122,55,58;152,99,52,59","68,132,54,58;193,132,64,71"
1200,5,2,"204,68,43,47;297,60,38,44;377,61,40,45;295,122,55,58;150,99,53,60","68,131,54,59;193,131,64,71"
1201,0,0,,
1202,0,0,,
1203,0,0,,
1204,1,0,"360,44,37,39",
1205,1,0,"360,44,37,39",
1206,1,0,"360,44,37,39",
1207,1,0,"360,44,37,39",
1208,1,0,"360,45,37,39",
1209,1,0,"360,45,37,39",
1210,2,1,"290,41,32,36;360,45,37,39","371,80,39,42"
1211,2,1,"290,41,32,36;360,45,37,39","372,80,39,42"
1212,2,0,"290,41,32,36;359,45,38,40",
1213,2,0,"290,41,32,36;359,45,38,40",
1214,2,0,"290,41,33,36;359,45,38,40",
1215,2,0,"291,42,32,35;359,45,38,42",
1216,1,0,"358,46,40,43",
1217,1,0,"359,45,38,42",
1218,1,0,"359,46,38,41",
1219,1,0,"359,46,38,41",
1220,1,0,"359,47,39,41",
1221,1,0,"360,48,38,42",
1222,0,0,,
1223,0,0,,
1224,0,0,,
1225,0,0,,
1226,1,0,"125,70,39,41",
1227,1,0,"125,69,38,42",
1228,1,0,"125,69,39,42",
1229,1,0,"126,70,38,41",
1230,1,0,"125,70,39,41",
1231,1,0,"126,70,38,41",
1232,1,0,"126,69,38,41",
1233,1,0,"126,69,38,41",
1234,1,0,"126,69,38,41",
1235,1,0,"126,69,38,41",
1236,1,0,"126,69,37,40",
1237,1,0,"125,69,38,40",
1238,1,0,"125,69,38,40",
1239,1,0,"125,69,38,40",
1240,1,0,"125,69,38,40",
1241,1,0,"125,69,38,40",
1242,1,0,"126,69,37,40",
1243,0,0,,
1244,0,0,,
1245,0,0,,
1246,0,0,,
1247,0,0,,
1248,0,0,,
1249,0,0,,
1250,0,0,,
1251,0,0,,
1252,0,1,,"376,86,39,42"
1253,0,1,,"376,86,39,42"
1254,0,1,,"376,86,39,42"
1255,0,1,,"376,86,39,42"
1256,0,1,,"376,86,39,42"
1257,0,1,,"376,86,39,42"
1258,1,1,"356,46,40,43","375,85,40,43"
1259,1,0,"357,46,38,42",
1260,1,0,"357,46,39,42",
1261,1,0,"356,44,39,42",
1262,0,0,,
1263,0,0,,
1264,0,0,,
1265,1,0,"120,73,40,43",
1266,1,0,"120,73,40,43",
1267,1,0,"120,73,39,43",
1268,1,0,"119,73,40,42",
1269,1,0,"119,72,40,43",
1270,1,0,"118,72,41,43",
1271,1,0,"118,72,40,43",
1272,1,0,"118,72,40,43",
1273,1,0,"118,72,40,43",
1274,1,0,"117,72,40,44",
1275,1,0,"117,72,40,43",
1276,1,0,"117,72,40,44",
1277,1,0,"117,72,40,44",
1278,1,0,"117,72,40,43",
1279,1,0,"117,72,40,43",
1280,1,0,"117,72,40,43",
1281,1,0,"117,72,40,43",
1282,1,0,"117,72,39,43",
1283,2,0,"379,81,38,43;117,72,39,42",
1284,2,0,"379,82,38,43;117,72,39,42",
1285,2,0,"379,82,38,43;117,72,39,42",
1286,1,0,"118,72,39,42",
1287,1,0,"118,72,38,42",
1288,1,0,"118,71,39,42",
1289,1,0,"118,71,39,42",
1290,1,0,"118,70,39,43",
1291,1,0,"118,70,39,43",
1292,1,0,"118,70,39,43",
1293,1,0,"118,70,39,43",
1294,2,0,"381,87,36,44;118,70,40,43",
1295,2,0,"382,88,35,43;118,70,40,43",
1296,2,0,"382,88,35,43;118,70,40,43",
1297,2,0,"383,88,34,42;118,70,39,43",
1298,2,0,"384,88,33,42;118,71,40,42",
1299,2,0,"384,88,33,42;119,71,39,42",
1300,1,0,"119,72,39,42",
1301,1,0,"119,72,39,42",
1302,1,0,"119,72,39,42",
1303,1,0,"119,72,39,42",
1304,1,0,"119,72,40,43",
1305,1,0,"119,73,39,42",
1306,1,0,"120,73,39,42",
1307,1,0,"119,73,40,43",
1308,1,0,"119,74,40,42",
1309,1,0,"120,74,39,43",
1310,1,0,"120,75,39,42",
1311,1,0,"120,75,39,42",
1312,1,0,"120,76,39,42",
1313,1,0,"120,76,39,42",
1314,1,2,"120,76,40,42","300,37,34,39;365,49,39,42"
1315,1,1,"121,76,39,43","300,37,34,38"
1316,1,1,"121,77,39,42","300,37,34,38"
1317,1,1,"121,77,39,42","301,37,34,38"
1318,1,1,"121,78,40,42","301,37,34,38"
1319,1,1,"122,78,39,42","301,37,34,38"
1320,1,1,"122,78,39,43","301,37,35,38"
1321,1,1,"123,78,39,43","301,36,35,39"
1322,1,1,"123,78,39,43","301,36,35,39"
1323,1,1,"122,78,39,42","301,36,35,38"
1324,1,1,"123,78,39,43","301,36,35,38"
1325,1,1,"123,78,39,42","301,36,35,38"
1326,1,1,"124,78,38,42","301,36,35,38"
1327,1,1,"124,78,39,42","302,36,34,38"
1328,1,1,"124,77,39,43","302,36,34,38"
1329,1,1,"124,77,39,42","302,36,34,38"
1330,1,1,"124,77,39,42","302,36,34,38"
1331,1,1,"125,76,39,43","303,36,34,38"
1332,1,1,"125,76,39,43","303,36,34,38"
1333,1,1,"125,76,39,42","303,36,34,38"
1334,1,1,"125,76,39,42","303,36,34,38"
1335,1,1,"126,75,39,43","303,36,34,38"
1336,1,1,"126,75,39,42","303,36,34,38"
1337,1,1,"126,74,39,43","303,37,34,37"
1338,1,1,"126,74,39,43","303,37,34,38"
1339,1,1,"126,74,39,43","304,37,33,38"
1340,1,1,"126,74,39,43","304,37,34,37"
1341,1,1,"126,74,40,42","304,37,34,38"
1342,1,1,"126,74,40,42","304,37,34,38"
1343,1,1,"126,73,39,43","304,37,34,38"
1344,1,1,"126,73,40,43","304,37,34,38"
1345,1,1,"126,73,40,42","304,37,35,39"
1346,1,1,"126,72,40,43","305,37,34,39"
1347,1,1,"126,72,40,43","305,37,34,39"
1348,1,1,"126,73,40,42","305,37,34,39"
1349,2,1,"182,48,37,40;127,73,39,42","305,37,34,39"
1350,2,1,"181,47,38,41;127,73,39,42","305,37,34,39"
1351,2,2,"181,47,38,40;127,73,39,42","369,66,40,44;305,37,35,39"
1352,2,2,"181,46,37,40;127,73,39,43","369,66,40,44;305,37,34,39"
1353,2,1,"181,46,37,40;127,74,39,42","305,38,35,39"
1354,2,1,"181,45,37,41;127,74,39,43","306,38,34,39"
1355,1,1,"127,74,39,43","306,38,34,39"
1356,1,1,"127,74,39,43","306,38,34,39"
1357,1,1,"127,75,39,42","306,38,34,38"
1358,1,1,"127,75,39,43","306,38,35,38"
1359,2,1,"181,45,38,40;127,76,39,42","306,38,35,38"
1360,2,1,"181,45,37,40;127,76,40,43","307,38,34,38"
1361,2,1,"181,45,37,39;127,76,40,43","307,38,34,39"
1362,2,1,"181,44,37,40;127,76,39,43","307,38,35,38"
1363,3,2,"119,63,38,42;181,44,37,40;127,77,40,43","368,69,41,46;308,38,34,39"
1364,3,2,"120,64,37,41;181,44,37,40;127,77,40,43","368,70,41,44;308,38,34,38"
1365,2,2,"181,44,37,40;127,77,40,43","368,70,40,44;308,38,34,38"
1366,2,2,"181,44,38,41;127,78,40,43","368,70,40,44;308,38,34,38"
1367,2,2,"181,43,37,41;127,78,39,43","368,70,40,44;308,37,34,39"
1368,2,2,"180,43,38,41;126,78,40,43","368,70,40,45;308,37,34,39"
1369,2,1,"180,43,38,41;126,78,40,43","308,37,35,38"
1370,2,1,"180,43,38,41;126,78,40,43","309,37,34,38"
1371,2,1,"181,44,38,41;126,79,40,43","309,37,34,39"
1372,2,1,"181,44,37,41;126,79,40,43","309,37,34,39"
1373,2,1,"181,45,38,40;126,79,40,43","309,37,35,39"
1374,3,1,"360,51,39,42;181,44,38,41;126,79,40,43","309,37,35,39"
1375,3,1,"360,51,39,41;181,45,37,40;126,79,39,43","310,36,34,39"
1376,2,1,"360,50,38,41;125,78,40,44","310,36,34,39"
1377,2,1,"360,50,38,41;125,78,40,43","310,37,35,38"
1378,2,1,"360,50,38,41;125,78,40,44","310,37,35,38"
1379,2,1,"360,50,39,41;125,78,40,44","311,37,34,39"
1380,2,1,"360,50,39,41;125,79,40,43","311,37,34,38"
1381,2,1,"360,49,39,41;124,78,41,44","311,37,34,38"
1382,2,1,"360,49,39,42;124,79,41,43","311,37,34,39"
1383,2,1,"360,49,39,42;124,79,41,43","312,37,33,39"
1384,3,1,"180,47,38,41;360,49,39,41;124,79,40,42","312,37,33,38"
1385,3,1,"180,48,38,41;360,49,39,41;124,78,41,44","312,38,34,38"
1386,3,1,"180,48,38,41;361,49,38,41;125,78,40,44","312,37,34,38"
1387,3,1,"180,48,38,41;361,49,38,40;124,78,41,43","312,38,34,38"
1388,3,1,"180,48,39,41;361,49,38,40;124,78,41,43","312,38,34,38"
1389,3,1,"180,48,39,42;361,49,38,41;124,78,41,43","312,37,34,38"
1390,3,1,"180,49,39,42;360,49,39,41;124,77,41,44","313,38,33,38"
1391,3,1,"180,49,39,42;361,50,39,42;124,77,41,44","313,38,33,38"
1392,3,1,"180,49,39,42;360,50,40,43;124,76,41,45","313,38,34,38"
1393,3,1,"180,49,39,42;360,50,39,41;124,76,41,44","313,38,34,39"
1394,3,1,"181,49,38,42;360,50,38,40;124,76,41,44","314,38,33,38"
1395,3,1,"180,49,39,42;360,50,38,40;125,76,40,44","314,38,33,38"
1396,2,1,"180,49,39,42;125,75,41,45","314,38,33,38"
1397,2,1,"181,49,39,42;125,75,41,45","314,38,33,39"
1398,2,1,"181,49,39,42;125,76,41,44","314,38,33,39"
1399,2,1,"181,50,39,41;125,76,41,44","314,38,33,39"
1400,3,1,"365,67,42,46;181,50,39,41;125,76,41,44","314,38,33,39"
1401,2,1,"181,49,39,42;125,76,41,44","314,38,33,39"
1402,2,1,"181,49,39,42;125,76,41,44","314,38,34,39"
1403,2,1,"181,48,39,43;125,76,41,44","314,38,34,39"
1404,2,1,"181,48,39,42;126,76,40,44","314,38,34,39"
1405,2,1,"181,48,39,42;126,76,40,44","314,38,34,39"
1406,2,1,"181,48,39,42;126,76,40,44","314,38,34,39"
1407,2,1,"181,48,38,42;126,76,41,44","314,38,34,39"
1408,2,1,"181,47,38,42;126,77,41,43","315,38,34,39"
1409,2,1,"181,47,38,42;127,77,40,43","315,38,34,39"
1410,2,2,"181,47,38,42;126,77,41,43","367,68,42,45;315,38,34,39"
1411,2,2,"180,46,39,42;127,77,40,44","367,68,41,45;315,38,34,39"
1412,2,2,"180,46,39,42;127,78,40,43","367,68,41,44;315,38,34,39"
1413,2,2,"180,46,39,42;127,78,40,43","381,96,35,46;315,38,34,39"
1414,2,2,"179,46,39,42;127,79,40,43","381,96,35,46;315,38,34,39"
1415,2,2,"179,45,39,42;127,79,41,43","381,96,35,46;315,38,34,39"
1416,2,2,"179,45,39,42;127,79,41,44","380,95,36,47;315,39,34,38"
1417,2,2,"179,45,39,42;128,80,40,43","380,95,36,47;315,39,34,38"
1418,2,2,"179,45,39,42;128,81,40,43","380,95,36,46;315,38,34,39"
1419,2,2,"179,45,39,42;128,81,40,43","380,95,36,46;315,38,34,39"
1420,2,2,"179,45,38,41;128,81,41,43","379,94,37,47;315,39,34,38"
1421,2,2,"179,45,38,42;129,82,40,43","379,94,37,47;315,39,34,38"
1422,2,2,"179,45,38,41;129,81,40,44","379,94,37,47;315,39,34,39"
1423,2,2,"179,45,38,41;129,82,40,44","379,94,37,46;315,39,34,39"
1424,2,2,"179,44,38,42;129,82,41,44","379,94,37,46;315,39,34,39"
1425,2,2,"179,45,38,41;129,82,41,44","378,94,38,46;315,39,34,39"
1426,2,2,"178,45,38,41;130,83,40,44","378,93,38,47;315,40,34,38"
1427,2,1,"362,53,39,42;130,83,41,44","315,40,34,38"
1428,2,1,"362,53,40,43;130,83,41,44","315,40,34,38"
1429,2,1,"362,53,40,42;131,83,40,44","315,40,34,38"
1430,2,1,"362,52,40,42;131,83,41,44","315,40,33,39"
1431,2,1,"362,52,40,42;131,83,41,44","315,41,33,38"
1432,2,1,"362,52,40,42;132,83,41,44","315,41,33,38"
1433,2,1,"362,52,40,42;132,83,41,44","314,41,34,38"
1434,2,1,"362,52,40,42;132,83,41,44","314,41,34,38"
1435,3,1,"176,45,38,42;362,51,40,42;133,83,41,44","314,41,34,38"
1436,3,1,"176,45,38,42;362,51,40,42;133,82,41,45","314,41,34,38"
1437,3,1,"175,46,39,42;362,51,40,42;133,82,41,44","314,41,34,38"
1438,3,1,"175,45,39,43;361,51,41,42;134,82,41,44","314,41,34,38"
1439,3,1,"174,45,39,43;361,51,41,42;134,82,41,44","314,41,34,38"
1440,3,1,"174,46,39,42;361,50,41,43;134,81,41,44","314,41,33,38"
1441,3,1,"174,46,39,43;361,50,41,43;134,81,41,44","314,41,33,38"
1442,3,1,"174,47,39,42;361,50,41,43;135,80,41,45","314,41,33,38"
1443,3,1,"174,47,39,43;361,50,41,42;135,80,41,45","314,41,33,38"
1444,3,1,"173,48,40,43;361,50,40,42;135,80,41,44","314,41,33,38"
1445,3,1,"173,48,39,43;361,50,40,42;135,79,41,45","314,41,33,37"
1446,3,1,"172,48,40,43;361,50,40,42;135,79,41,45","314,41,33,37"
1447,3,1,"172,49,39,42;361,50,40,41;135,79,42,44","314,41,33,37"
1448,3,1,"171,49,40,43;361,50,39,41;136,78,41,45","314,40,33,38"
1449,3,1,"171,49,40,43;361,50,39,41;136,78,41,45","313,40,34,38"
1450,3,1,"171,50,40,43;361,50,39,41;136,78,41,45","313,40,34,38"
1451,3,1,"170,49,40,44;361,50,39,41;136,78,41,44","313,39,34,39"
1452,3,1,"170,50,40,43;361,51,39,41;136,78,41,44","313,39,33,38"
1453,3,1,"170,50,40,43;361,50,39,42;136,78,41,44","313,39,33,38"
1454,3,1,"169,50,40,44;361,51,39,41;136,78,41,44","313,39,33,38"
1455,3,1,"169,51,40,43;361,51,39,42;136,78,41,44","313,39,33,38"
1456,3,1,"168,51,40,43;360,51,40,43;136,78,41,44","313,39,33,38"
1457,3,1,"168,51,40,43;360,51,40,42;136,78,42,44","313,39,33,38"
1458,3,1,"167,51,40,43;360,52,39,41;136,78,42,45","313,39,33,38"
1459,3,1,"167,51,40,43;360,52,39,41;137,79,41,44","313,39,33,38"
